   1.0000000e+00   2.0000000e+00   3.1011514e+02   3.2654991e+02
   1.0000000e+00   1.0000000e+00   2.5047085e+02   2.4938181e+02
   1.0000000e+00   1.0000000e+00   3.2144689e+02   3.3451587e+02
   1.0000000e+00   1.0000000e+00   2.2733084e+02   2.3580086e+02
   1.0000000e+00   4.0000000e+00   3.0762849e+02   3.4068611e+02
   1.0000000e+00   3.0000000e+00   2.4166235e+02   2.3104057e+02
   1.0000000e+00   2.0000000e+00   1.5849609e+02   1.4176617e+02
   1.0000000e+00   2.0000000e+00   3.1820819e+02   3.3012401e+02
   1.0000000e+00   2.0000000e+00   9.2284602e-01   3.5233952e+02
   1.0000000e+00   3.0000000e+00   1.1155801e+02   2.9999109e+02
   1.0000000e+00   4.0000000e+00   2.7540918e+02   3.0667435e+02
   1.0000000e+00   3.0000000e+00   1.8769232e+02   1.8057678e+02
   1.0000000e+00   2.0000000e+00   1.4616834e+02   1.2928941e+02
   1.0000000e+00   3.0000000e+00   2.6311213e+02   3.1446454e+02
   1.0000000e+00   3.0000000e+00   2.9680119e+02   1.9028139e+02
   1.0000000e+00   1.0000000e+00   6.2990195e+01   5.5025227e+01
   1.0000000e+00   4.0000000e+00   2.1996984e+02   1.0459909e+01
   1.0000000e+00   2.0000000e+00   2.2627488e+02   2.2060129e+02
   1.0000000e+00   1.0000000e+00   2.6171871e+01   4.1104152e+01
   1.0000000e+00   3.0000000e+00   9.7236536e+01   2.0369069e+02
   1.0000000e+00   4.0000000e+00   2.4656643e+02   2.3441263e+02
   1.0000000e+00   4.0000000e+00   1.7586563e+02   1.6666075e+02
   1.0000000e+00   3.0000000e+00   1.0881876e+02   1.0410680e+02
   1.0000000e+00   2.0000000e+00   1.3257269e+01   6.7160504e+00
   1.0000000e+00   2.0000000e+00   9.1661460e+00   8.9860150e+00
   1.0000000e+00   1.0000000e+00   5.5104179e+01   6.0140984e+01
   1.0000000e+00   4.0000000e+00   2.2009768e+01   1.4765423e+01
   1.0000000e+00   2.0000000e+00   1.6257260e+02   1.6330076e+02
   1.0000000e+00   3.0000000e+00   1.7884869e+02   7.3264067e+00
   1.0000000e+00   2.0000000e+00   5.8324162e+01   4.7634026e+01
   1.0000000e+00   3.0000000e+00   2.5140389e+02   1.2583765e+02
   1.0000000e+00   1.0000000e+00   3.4185735e+02   3.4230599e+02
   1.0000000e+00   1.0000000e+00   1.1693602e+02   9.7659340e+01
   1.0000000e+00   3.0000000e+00   2.0498011e+01   1.5160281e+01
   1.0000000e+00   2.0000000e+00   2.1273612e+02   2.1174276e+02
   1.0000000e+00   4.0000000e+00   1.6330664e+02   2.6565051e+01
   1.0000000e+00   1.0000000e+00   1.2142901e+02   1.2435434e+02
   1.0000000e+00   1.0000000e+00   5.2641802e+01   4.5737673e+01
   1.0000000e+00   3.0000000e+00   2.6831163e+02   2.6093460e+02
   1.0000000e+00   4.0000000e+00   2.0648538e+02   2.2239047e+02
   1.0000000e+00   2.0000000e+00   7.9042153e+01   6.6851537e+01
   1.0000000e+00   4.0000000e+00   3.2754592e+02   2.7339762e+02
   1.0000000e+00   3.0000000e+00   1.8411030e+02   2.0163089e+02
   1.0000000e+00   1.0000000e+00   2.6843277e+02   2.7766680e+02
   1.0000000e+00   1.0000000e+00   2.5545976e+02   2.7949847e+02
   1.0000000e+00   2.0000000e+00   6.1552039e+01   5.9355259e+01
   1.0000000e+00   2.0000000e+00   1.2870049e+01   1.7783888e+01
   1.0000000e+00   1.0000000e+00   2.7430419e+02   2.9402651e+02
   1.0000000e+00   3.0000000e+00   2.6672608e+02   2.7152753e+02
   1.0000000e+00   4.0000000e+00   1.5441321e+02   3.1100909e+02
   1.0000000e+00   2.0000000e+00   2.5237180e+02   2.7876513e+02
   1.0000000e+00   3.0000000e+00   2.9510259e+02   2.7510217e+02
   1.0000000e+00   2.0000000e+00   1.0275396e+02   1.0786009e+02
   1.0000000e+00   4.0000000e+00   1.5355558e+02   1.2815723e+02
   1.0000000e+00   2.0000000e+00   2.8728360e+02   1.0792311e+02
   1.0000000e+00   1.0000000e+00   8.7556220e+00   2.0806791e+01
   1.0000000e+00   3.0000000e+00   2.2143143e+02   2.3124837e+02
   1.0000000e+00   2.0000000e+00   2.2617299e+02   2.1090146e+02
   1.0000000e+00   3.0000000e+00   3.0791980e+02   3.0589151e+02
   1.0000000e+00   2.0000000e+00   1.7229810e+02   1.7792372e+02
   1.0000000e+00   3.0000000e+00   1.1521158e+02   1.2642228e+02
   1.0000000e+00   4.0000000e+00   1.2718075e+01   2.1311884e+02
   1.0000000e+00   1.0000000e+00   1.0825619e+02   1.1117055e+02
   1.0000000e+00   1.0000000e+00   3.1045998e+02   3.1390784e+02
   1.0000000e+00   2.0000000e+00   1.4841185e+02   1.3717346e+01
   1.0000000e+00   1.0000000e+00   1.9510967e+02   1.8527928e+02
   1.0000000e+00   4.0000000e+00   1.4160635e+02   5.0440332e+01
   1.0000000e+00   1.0000000e+00   1.1578107e+02   1.3066517e+02
   1.0000000e+00   4.0000000e+00   5.1486400e+01   5.5804395e+01
   1.0000000e+00   1.0000000e+00   2.9616030e+02   3.3230260e+02
   1.0000000e+00   3.0000000e+00   1.2877634e+02   3.1018941e+02
   1.0000000e+00   3.0000000e+00   4.8982351e+01   4.9085617e+01
   1.0000000e+00   4.0000000e+00   2.5366879e+02   2.5042687e+02
   1.0000000e+00   4.0000000e+00   1.5354168e+01   1.5134750e+01
   1.0000000e+00   1.0000000e+00   1.8025818e+02   1.7095612e+02
   1.0000000e+00   1.0000000e+00   7.6047501e+00   6.0711995e+00
   1.0000000e+00   1.0000000e+00   1.9467637e+02   2.0229363e+02
   1.0000000e+00   1.0000000e+00   1.1206634e+02   1.1739237e+02
   1.0000000e+00   2.0000000e+00   2.5432864e+02   2.4906050e+02
   1.0000000e+00   4.0000000e+00   2.1153223e+02   2.1691942e+02
   1.0000000e+00   2.0000000e+00   8.0936132e+01   8.2943904e+01
   1.0000000e+00   3.0000000e+00   2.9364853e+02   3.0512061e+02
   1.0000000e+00   4.0000000e+00   3.4673840e+02   2.0711747e+02
   1.0000000e+00   1.0000000e+00   6.7909432e+01   7.6759480e+01
   1.0000000e+00   1.0000000e+00   1.6897509e+01   1.7182159e+01
   1.0000000e+00   2.0000000e+00   3.0562551e+02   1.7918619e+02
   1.0000000e+00   2.0000000e+00   1.1883120e+02   1.0434223e+02
   1.0000000e+00   3.0000000e+00   1.0354475e+02   9.7641846e+01
   1.0000000e+00   1.0000000e+00   1.2576240e+02   1.2816496e+02
   1.0000000e+00   4.0000000e+00   1.6001012e+02   1.6218111e+02
   1.0000000e+00   1.0000000e+00   2.2686692e+02   5.1942795e+01
   1.0000000e+00   3.0000000e+00   2.6594589e+02   7.3106270e+01
   1.0000000e+00   1.0000000e+00   2.2484083e+02   2.2825294e+02
   1.0000000e+00   1.0000000e+00   2.0903700e+02   2.0881617e+02
   1.0000000e+00   1.0000000e+00   2.7687404e+02   2.9073059e+02
   1.0000000e+00   3.0000000e+00   1.3343400e+02   1.7432698e+02
   1.0000000e+00   3.0000000e+00   6.2357276e+01   6.6325507e+01
   1.0000000e+00   2.0000000e+00   2.4171749e+02   2.3181435e+02
   1.0000000e+00   4.0000000e+00   1.5672649e+02   1.6116991e+02
   1.0000000e+00   3.0000000e+00   1.3646867e+02   1.2619980e+02
   1.0000000e+00   4.0000000e+00   2.2978267e+02   3.3986032e+02
   1.0000000e+00   1.0000000e+00   1.6916474e+02   8.3188608e+01
   1.0000000e+00   1.0000000e+00   2.2766425e+02   1.0144934e+02
   1.0000000e+00   3.0000000e+00   1.0736248e+02   1.3052510e+02
   1.0000000e+00   2.0000000e+00   2.9539872e+02   3.2101643e+02
   1.0000000e+00   1.0000000e+00   3.4146967e+01   2.7607502e+01
   1.0000000e+00   4.0000000e+00   2.8129772e+02   2.7594004e+02
   1.0000000e+00   2.0000000e+00   2.6803783e+02   2.6186990e+02
   1.0000000e+00   1.0000000e+00   1.3476491e+02   1.1968523e+02
   1.0000000e+00   2.0000000e+00   3.0801958e+02   2.9061819e+02
   1.0000000e+00   4.0000000e+00   2.4809590e+02   7.2889523e+00
   1.0000000e+00   3.0000000e+00   2.8137435e+02   2.9810034e+02
   1.0000000e+00   4.0000000e+00   1.4972427e+02   2.6638811e+02
   1.0000000e+00   4.0000000e+00   3.3623992e+02   3.0782829e+02
   1.0000000e+00   2.0000000e+00   2.4382543e+02   2.2500000e+02
   1.0000000e+00   4.0000000e+00   3.0357593e+02   2.9471538e+02
   1.0000000e+00   4.0000000e+00   3.6356247e+01   3.0536312e+01
   1.0000000e+00   3.0000000e+00   3.3539566e+02   3.3023703e+02
   1.0000000e+00   4.0000000e+00   1.4477123e+02   1.4243141e+02
   1.0000000e+00   2.0000000e+00   3.0793831e+02   2.9506458e+02
   1.0000000e+00   4.0000000e+00   2.0051894e+02   1.9260631e+02
   1.0000000e+00   4.0000000e+00   1.4583023e+02   2.1384534e+02
   1.0000000e+00   3.0000000e+00   2.4606160e+02   3.0467118e+02
   1.0000000e+00   3.0000000e+00   2.4676931e+02   2.5547662e+02
   1.0000000e+00   2.0000000e+00   3.3336397e+02   3.3612472e+02
   1.0000000e+00   2.0000000e+00   1.6777233e+02   1.5944395e+02
   1.0000000e+00   1.0000000e+00   5.8180363e+01   4.6397181e+01
   1.0000000e+00   3.0000000e+00   1.4053089e+02   1.5437800e+02
   1.0000000e+00   3.0000000e+00   3.4289169e+02   3.3574441e+02
   1.0000000e+00   2.0000000e+00   2.4914275e+02   2.3678119e+02
   1.0000000e+00   3.0000000e+00   2.6490034e+02   2.4987943e+02
   1.0000000e+00   3.0000000e+00   8.1637137e+01   1.0181912e+02
   1.0000000e+00   3.0000000e+00   2.2591628e+01   1.3179868e+01
   1.0000000e+00   2.0000000e+00   3.2600252e+02   3.3354164e+02
   1.0000000e+00   4.0000000e+00   5.7679668e+01   2.0439944e+02
   1.0000000e+00   2.0000000e+00   2.2335991e+02   2.2540066e+02
   1.0000000e+00   2.0000000e+00   3.5398858e+02   1.1003541e+01
   1.0000000e+00   3.0000000e+00   9.0689547e+01   2.5662867e+02
   1.0000000e+00   1.0000000e+00   3.7289660e+01   3.2005383e+01
   1.0000000e+00   2.0000000e+00   3.5601992e+02   9.3644923e+00
   1.0000000e+00   4.0000000e+00   1.4527028e+02   1.6584859e+02
   1.0000000e+00   1.0000000e+00   3.9471255e+01   4.3301701e+01
   1.0000000e+00   4.0000000e+00   2.6147667e+02   2.3326996e+02
   1.0000000e+00   3.0000000e+00   2.5223720e+01   2.4029469e+02
   1.0000000e+00   2.0000000e+00   1.7066539e+02   5.4849863e+01
   1.0000000e+00   1.0000000e+00   3.0243317e+02   3.2671743e+02
   1.0000000e+00   4.0000000e+00   3.1284363e+02   3.3490375e+02
   1.0000000e+00   4.0000000e+00   7.4122213e+00   1.0246658e+01
   1.0000000e+00   3.0000000e+00   3.5803721e+01   1.8106310e+02
   1.0000000e+00   1.0000000e+00   1.0151330e+02   9.4250655e+01
   1.0000000e+00   2.0000000e+00   4.7546311e+01   5.4650300e+01
   1.0000000e+00   4.0000000e+00   2.4852488e+02   2.4702996e+02
   1.0000000e+00   3.0000000e+00   2.9302151e+00   1.7691592e+02
   1.0000000e+00   2.0000000e+00   3.2728944e+02   3.3254605e+02
   1.0000000e+00   2.0000000e+00   2.0377886e+02   2.1403213e+02
   1.0000000e+00   4.0000000e+00   3.1440189e+02   2.8951587e+02
   1.0000000e+00   1.0000000e+00   1.0065873e+02   9.3646271e+01
   1.0000000e+00   1.0000000e+00   3.3608599e+02   3.1274279e+02
   1.0000000e+00   3.0000000e+00   6.9697550e+01   8.0228253e+01
   1.0000000e+00   1.0000000e+00   3.4708908e+02   3.4857881e+02
   1.0000000e+00   1.0000000e+00   1.9507715e+01   2.0454085e+00
   1.0000000e+00   2.0000000e+00   2.1437026e+02   2.2166256e+02
   1.0000000e+00   4.0000000e+00   1.8376465e+02   2.4220486e+02
   1.0000000e+00   2.0000000e+00   2.2387515e+02   2.2522381e+02
   1.0000000e+00   3.0000000e+00   5.7142718e+01   4.3602819e+01
   1.0000000e+00   2.0000000e+00   3.0351428e+01   2.6999467e+01
   1.0000000e+00   4.0000000e+00   9.5123775e+01   1.0261932e+02
   1.0000000e+00   1.0000000e+00   1.8861012e+02   2.0282298e+02
   1.0000000e+00   1.0000000e+00   5.3155380e+01   5.5219074e+01
   1.0000000e+00   4.0000000e+00   3.9742052e+01   4.3970845e+01
   1.0000000e+00   3.0000000e+00   3.5148143e+02   3.4413689e+02
   1.0000000e+00   3.0000000e+00   2.7794360e+02   1.9979398e+02
   1.0000000e+00   4.0000000e+00   1.4638423e+02   1.4678967e+02
   1.0000000e+00   3.0000000e+00   2.1057466e+01   3.5447844e+01
   1.0000000e+00   4.0000000e+00   1.9964231e+02   1.6380268e+02
   1.0000000e+00   4.0000000e+00   2.9600762e+02   2.8729003e+02
   1.0000000e+00   1.0000000e+00   1.0994280e+02   1.0407746e+02
   1.0000000e+00   1.0000000e+00   3.0250346e+02   1.6740227e+02
   1.0000000e+00   4.0000000e+00   3.4159061e+02   1.7741212e+02
   1.0000000e+00   3.0000000e+00   1.3918252e+02   1.5558926e+02
   1.0000000e+00   3.0000000e+00   1.4748039e+02   1.3371556e+02
   1.0000000e+00   2.0000000e+00   1.1275086e+02   3.3417104e+02
   1.0000000e+00   3.0000000e+00   3.2818045e+02   3.1038008e+02
   1.0000000e+00   1.0000000e+00   2.5157276e+01   2.2033166e+01
   1.0000000e+00   1.0000000e+00   3.2355233e+02   3.3573321e+02
   1.0000000e+00   2.0000000e+00   1.7132399e+02   1.9619677e+02
   1.0000000e+00   2.0000000e+00   4.0948733e+01   2.0211936e+02
   1.0000000e+00   3.0000000e+00   6.4168781e+01   3.6786619e+01
   1.0000000e+00   3.0000000e+00   1.3693178e+02   2.2768977e+02
   1.0000000e+00   2.0000000e+00   2.3525056e+02   2.2933748e+02
   1.0000000e+00   1.0000000e+00   1.3706552e+01   2.1275547e+02
   1.0000000e+00   4.0000000e+00   1.7483139e+02   1.6382381e+02
   1.0000000e+00   1.0000000e+00   6.2877652e+01   7.1465175e+01
   1.0000000e+00   3.0000000e+00   1.1327890e+02   3.8001974e+01
   1.0000000e+00   4.0000000e+00   2.1641833e+02   2.2195060e+02
   1.0000000e+00   2.0000000e+00   1.3349344e+02   1.3554566e+02
   1.0000000e+00   2.0000000e+00   2.9041045e+02   3.1906996e+02
   1.0000000e+00   2.0000000e+00   1.9545376e+02   1.9095921e+02
   1.0000000e+00   4.0000000e+00   2.8921838e+02   2.1489330e+02
   1.0000000e+00   1.0000000e+00   6.5943212e+01   5.9593268e+01
   1.0000000e+00   1.0000000e+00   1.7882575e+02   1.8159114e+02
   1.0000000e+00   1.0000000e+00   1.8566977e+02   1.8580527e+02
   1.0000000e+00   2.0000000e+00   1.8242390e+02   2.0132813e+02
   1.0000000e+00   4.0000000e+00   2.7779031e+02   2.8544984e+02
   1.0000000e+00   2.0000000e+00   3.3861089e+01   1.7896133e+01
   1.0000000e+00   3.0000000e+00   1.4271844e+02   1.6929865e+02
   1.0000000e+00   4.0000000e+00   3.2466800e+01   2.9226659e+02
   1.0000000e+00   1.0000000e+00   3.1585618e+02   4.0324275e+01
   1.0000000e+00   1.0000000e+00   1.7914260e+02   1.8091145e+02
   1.0000000e+00   2.0000000e+00   2.2628606e+02   2.3428355e+02
   1.0000000e+00   2.0000000e+00   2.0134390e+02   2.1062823e+02
   1.0000000e+00   3.0000000e+00   1.3182128e+01   1.7744672e+01
   1.0000000e+00   1.0000000e+00   1.1304186e+02   1.1046085e+02
   1.0000000e+00   4.0000000e+00   3.1265824e+02   3.2182115e+02
   1.0000000e+00   1.0000000e+00   2.4158230e+02   2.2532068e+02
   1.0000000e+00   3.0000000e+00   3.2974746e+02   2.1206454e+02
   1.0000000e+00   1.0000000e+00   3.9037123e+01   6.0481025e+01
   1.0000000e+00   1.0000000e+00   7.0247505e+01   4.2565601e+01
   1.0000000e+00   1.0000000e+00   2.7002624e+02   2.8214556e+02
   1.0000000e+00   3.0000000e+00   2.9699518e+02   3.7411381e+01
   1.0000000e+00   3.0000000e+00   4.6806698e+01   2.6312648e+01
   1.0000000e+00   2.0000000e+00   1.1410159e+02   1.1280044e+02
   1.0000000e+00   4.0000000e+00   2.6857792e+02   2.4260763e+02
   1.0000000e+00   3.0000000e+00   2.3372741e+02   1.6124135e+02
   1.0000000e+00   4.0000000e+00   5.9241391e+01   5.6412552e+01
   1.0000000e+00   1.0000000e+00   3.2017028e+02   3.3312356e+02
   1.0000000e+00   1.0000000e+00   1.6842039e+02   1.5646420e+02
   1.0000000e+00   3.0000000e+00   5.2885805e+01   1.4040298e+02
   1.0000000e+00   2.0000000e+00   1.8764959e+02   2.7411646e+02
   1.0000000e+00   1.0000000e+00   2.3421068e+02   2.1302387e+02
   1.0000000e+00   4.0000000e+00   2.4158300e+02   2.3499876e+02
   1.0000000e+00   2.0000000e+00   2.2822623e+02   2.3013255e+02
   1.0000000e+00   1.0000000e+00   1.9161424e+02   1.8889400e+02
   1.0000000e+00   2.0000000e+00   3.0175641e+02   2.8755548e+02
   1.0000000e+00   4.0000000e+00   8.6394638e+01   6.5957978e+01
   1.0000000e+00   3.0000000e+00   2.8870923e+02   2.6739229e+02
   1.0000000e+00   4.0000000e+00   3.3691332e+02   2.8447029e+02
   1.0000000e+00   4.0000000e+00   1.6089376e+02   1.4473338e+02
   1.0000000e+00   2.0000000e+00   1.6984286e+02   1.7668797e+02
   1.0000000e+00   4.0000000e+00   2.2082885e+02   1.8116321e+02
   1.0000000e+00   4.0000000e+00   2.5682342e+02   2.2003577e+02
   1.0000000e+00   3.0000000e+00   2.7790466e+02   2.3484115e+01
   1.0000000e+00   4.0000000e+00   1.8465828e+02   1.9010188e+02
   1.0000000e+00   2.0000000e+00   2.6774053e+02   2.8879082e+02
   1.0000000e+00   4.0000000e+00   1.5427077e+02   1.4356914e+02
   1.0000000e+00   4.0000000e+00   6.6559054e+01   7.1365415e+01
   1.0000000e+00   3.0000000e+00   1.3816878e+02   1.3488088e+02
   1.0000000e+00   3.0000000e+00   8.0513189e+01   8.6151038e+01
   1.0000000e+00   2.0000000e+00   2.7105871e+02   2.5444848e+02
   1.0000000e+00   2.0000000e+00   1.7141316e+01   2.5489201e+01
   1.0000000e+00   1.0000000e+00   2.7693096e+02   2.7339762e+02
   1.0000000e+00   3.0000000e+00   1.5824532e+02   1.7894640e+02
   1.0000000e+00   3.0000000e+00   3.2031590e+02   1.1760088e+02
   1.0000000e+00   2.0000000e+00   9.8183080e+01   1.0045991e+02
   1.0000000e+00   3.0000000e+00   2.7488292e+01   3.0522893e+01
   1.0000000e+00   3.0000000e+00   1.1342252e+02   2.8551392e+01
   1.0000000e+00   3.0000000e+00   3.3579125e+02   2.1073549e+02
   1.0000000e+00   2.0000000e+00   1.1165244e+02   1.1519090e+02
   1.0000000e+00   4.0000000e+00   3.0797286e+02   1.1843018e+02
   1.0000000e+00   2.0000000e+00   3.4195644e+02   3.5100016e+02
   1.0000000e+00   2.0000000e+00   1.0121740e+02   1.1249261e+02
   1.0000000e+00   3.0000000e+00   3.2910129e+02   3.3482648e+02
   1.0000000e+00   1.0000000e+00   8.0099664e+01   8.6358815e+01
   1.0000000e+00   2.0000000e+00   1.8287640e+02   1.8341455e+02
   1.0000000e+00   4.0000000e+00   9.9010726e+01   9.6795944e+01
   1.0000000e+00   1.0000000e+00   2.1642711e+02   1.9946587e+02
   1.0000000e+00   4.0000000e+00   2.8347569e+02   2.9896006e+02
   1.0000000e+00   3.0000000e+00   1.8405807e+02   2.0255484e+02
   1.0000000e+00   2.0000000e+00   1.5538104e+02   2.1036914e+02
   1.0000000e+00   1.0000000e+00   1.4656472e+02   1.5590557e+02
   1.0000000e+00   4.0000000e+00   2.5749049e+02   1.4389759e+02
   1.0000000e+00   4.0000000e+00   1.6751215e+02   1.4630993e+02
   1.0000000e+00   3.0000000e+00   1.3692359e+02   1.5680141e+02
   1.0000000e+00   1.0000000e+00   2.3341131e+02   2.2132550e+02
   1.0000000e+00   2.0000000e+00   1.2324245e+01   8.1967512e+00
   1.0000000e+00   4.0000000e+00   3.3203756e+02   8.9257319e+01
   1.0000000e+00   3.0000000e+00   2.8586225e+02   3.0284386e+02
   1.0000000e+00   2.0000000e+00   6.7295865e+01   4.7726311e+01
   1.0000000e+00   2.0000000e+00   2.8558064e+01   3.3199228e+01
   1.0000000e+00   4.0000000e+00   1.5722457e+02   2.9988106e+02
   1.0000000e+00   1.0000000e+00   1.4803123e+02   1.4520224e+02
   1.0000000e+00   1.0000000e+00   2.4234023e+02   2.2514999e+02
   1.0000000e+00   3.0000000e+00   2.8231140e+02   4.3563221e+01
   1.0000000e+00   1.0000000e+00   7.6446384e+01   6.6890887e+01
   1.0000000e+00   1.0000000e+00   1.9786767e+02   1.9539311e+02
   1.0000000e+00   2.0000000e+00   2.6931440e+02   2.7084876e+02
   1.0000000e+00   4.0000000e+00   1.1530570e+02   7.9143587e+01
   1.0000000e+00   2.0000000e+00   1.9353942e+02   1.9769569e+02
   1.0000000e+00   3.0000000e+00   3.5959436e+02   3.5731023e+02
   1.0000000e+00   2.0000000e+00   2.4210196e+02   2.2819294e+02
   1.0000000e+00   4.0000000e+00   2.7081003e+02   2.7508984e+02
   1.0000000e+00   1.0000000e+00   2.5598406e+02   2.5540163e+02
   1.0000000e+00   1.0000000e+00   2.7522148e+02   2.7611550e+02
   1.0000000e+00   4.0000000e+00   2.4811356e+02   2.4590942e+02
   1.0000000e+00   3.0000000e+00   8.8996902e+01   8.7772953e+01
   1.0000000e+00   3.0000000e+00   7.9680833e+01   7.8894257e+01
   1.0000000e+00   4.0000000e+00   1.0471600e+02   1.1420284e+02
   1.0000000e+00   3.0000000e+00   2.4692933e+02   3.1390531e+02
   1.0000000e+00   4.0000000e+00   8.7555671e+01   2.5825334e+02
   1.0000000e+00   4.0000000e+00   8.6819961e+01   2.6275343e+02
   1.0000000e+00   1.0000000e+00   2.6508030e+02   2.7832991e+02
   1.0000000e+00   1.0000000e+00   3.5398781e+02   3.5406258e+02
   1.0000000e+00   4.0000000e+00   2.3412035e+02   4.5367276e+01
   1.0000000e+00   3.0000000e+00   6.6320788e+00   1.2801396e+00
   1.0000000e+00   3.0000000e+00   1.5059163e+02   1.5028243e+02
   1.0000000e+00   2.0000000e+00   2.4417001e+02   2.4546801e+02
   1.0000000e+00   3.0000000e+00   2.6594341e+02   2.7354619e+02
   1.0000000e+00   1.0000000e+00   2.1084884e+02   2.1545547e+02
   1.0000000e+00   1.0000000e+00   1.4233017e+01   2.2073211e+02
   1.0000000e+00   2.0000000e+00   2.8837017e+02   2.8078430e+02
   1.0000000e+00   2.0000000e+00   3.1587971e+02   2.7509212e+02
   1.0000000e+00   3.0000000e+00   2.7768992e+02   2.6083097e+02
   1.0000000e+00   3.0000000e+00   2.6957163e+02   2.6018070e+02
   1.0000000e+00   2.0000000e+00   4.1726533e+01   4.8430892e+01
   1.0000000e+00   1.0000000e+00   2.0933622e+02   2.1407299e+02
   1.0000000e+00   4.0000000e+00   1.0051267e+02   1.0200620e+02
   1.0000000e+00   1.0000000e+00   6.4799125e+01   4.8386334e+01
   1.0000000e+00   3.0000000e+00   2.5595937e+02   2.3562980e+02
   1.0000000e+00   4.0000000e+00   1.3519368e+02   1.2622494e+02
   1.0000000e+00   2.0000000e+00   1.9030408e+02   1.8410184e+02
   1.0000000e+00   2.0000000e+00   3.0484923e+02   2.8820236e+02
   1.0000000e+00   2.0000000e+00   2.4297605e+02   2.6974133e+02
   1.0000000e+00   4.0000000e+00   2.6482187e+02   2.7641879e+02
   1.0000000e+00   2.0000000e+00   3.4327522e+02   3.5049831e+02
   1.0000000e+00   4.0000000e+00   2.7831548e+02   3.0142957e+02
   1.0000000e+00   4.0000000e+00   1.5563699e+01   3.5759351e+02
   1.0000000e+00   1.0000000e+00   3.5479080e+02   1.9091524e+00
   1.0000000e+00   4.0000000e+00   1.0991885e+02   9.4825217e+01
   1.0000000e+00   4.0000000e+00   4.2532194e+01   5.2815294e+01
